Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"October 13, 2009",451008,"$24,250",12.53%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",RENT,"$9,860 / month",0.40%,1 year ,"ORLANDO, FL",__,__,__,N/a,__,714-749,0,04/1995,$0.00,5,1,5,10,"$1,823.00",0,6.75%,n/a,0,N/a
"October 13, 2009",451016,"$8,000",11.48%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",OWN,"$3,433 / month",0.79%, 3 years 24 months,"OAKLAND GARDENS, NY",__,__,__,N/a,__,714-749,0,02/1985,$0.00,6,0,17,40,"$3,316.00",0,44.20%,n/a,1,N/a
"October 13, 2009",451019,"$15,000",11.14%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",RENT,"$6,000 / month",22.27%,1 year ,"Chester, VA",__,__,__,N/a,__,750-779,0,05/1996,$0.00,7,0,29,n/a,"$17,074.00",0,29.10%,n/a,0,N/a
"October 13, 2009",451029,"$1,500",8.59%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$3,583 / month",14.60%,4 years ,"Monroe, NY",__,__,__,N/a,__,714-749,0,07/2000,$0.00,6,0,17,n/a,"$46,180.00",0,78.30%,n/a,0,N/a
"October 13, 2009",451039,"$4,800",15.31%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$6,400 / month",10.38%,3 years ,"Murrells Inlet, SC",__,__,__,N/a,__,660-678,0,11/2002,$0.00,11,0,23,26,"$14,903.00",0,83.70%,n/a,5,N/a
"October 13, 2009",451041,"$1,500",7.74%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$1,667 / month",3.42%,1 year ,"Norwood, MO",__,__,__,N/a,__,780+,0,02/1996,$0.00,4,0,9,n/a,"$1,721.00",0,8.60%,n/a,0,N/a
"October 13, 2009",451053,"$21,250",11.83%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$4,333 / month",23.61%,1 year ,"eastford , CT",__,__,__,N/a,__,714-749,0,10/1997,$0.00,9,0,27,n/a,"$36,463.00",0,66.40%,n/a,2,N/a
"October 13, 2009",451063,"$2,500",12.53%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",RENT,"$3,200 / month",14.53%,5 years ,"long beach, CA",__,__,__,N/a,__,679-713,0,01/2000,$0.00,4,0,8,n/a,"$5,669.00",0,83.40%,n/a,0,N/a
"October 13, 2009",451066,"$25,000",11.83%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",OWN,"$20,833 / month",0.27%,1 year ,"Medina, WA",__,__,__,N/a,__,780+,0,09/1982,$0.00,6,0,16,n/a,$484.00,0,1.20%,n/a,0,N/a
"October 13, 2009",451072,"$12,250",12.53%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",RENT,"$1,530 / month",4.51%,1 year ,"Gainesville, FL",__,__,__,N/a,__,679-713,0,09/2002,$0.00,12,0,26,40,$0.00,0,0.00%,n/a,1,N/a
"October 13, 2009",451123,"$12,000",8.94%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$6,667 / month",0.53%,1 year ,"Plano, TX",__,__,__,N/a,__,780+,0,01/1997,$0.00,7,0,8,n/a,$335.00,0,2.40%,n/a,3,N/a
"October 13, 2009",451129,"$15,000",11.14%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$8,458 / month",15.93%,8 years ,"Highland, CA",__,__,__,N/a,__,780+,0,08/1992,$0.00,10,0,35,n/a,$0.00,0,0.00%,n/a,2,N/a
"October 13, 2009",451170,"$25,000",15.31%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$5,720 / month",11.96%,1 year ,"clovis, CA",__,__,__,N/a,__,679-713,0,01/1994,$0.00,6,0,11,32,"$27,074.00",0,77.40%,n/a,0,N/a
"October 13, 2009",451175,"$10,000",12.53%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",RENT,"$5,708 / month",11.11%,4 years ,"Falls Church, VA",__,__,__,N/a,__,679-713,0,09/1999,$0.00,13,1,23,14,"$13,827.00",0,52.20%,n/a,1,N/a
"October 13, 2009",451182,"$25,000",11.83%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$7,500 / month",17.37%,1 year ,"Sumter, SC",__,__,__,N/a,__,750-779,0,03/1989,$0.00,9,0,20,n/a,"$19,735.00",0,29.20%,n/a,1,N/a
"October 13, 2009",451203,"$8,500",13.22%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",OWN,"$3,350 / month",2.78%, 1 year 480 months,"LAS VEGAS, NV",__,__,__,N/a,__,679-713,0,05/1994,$0.00,6,1,15,16,"$4,956.00",0,28.30%,n/a,2,N/a
"October 13, 2009",451211,"$21,000",13.22%,1.00%,"Three years, four business days following
issuance","One year after initial
maturity",MORTGAGE,"$5,852 / month",20.59%,1 year ,"Cheyenne, WY",__,__,__,N/a,__,679-713,0,05/1996,$0.00,8,0,58,n/a,"$19,995.00",0,67.30%,n/a,2,N/a
